step,body,x,y,z
22270,Earth,-143944707111.24048,-40081825770.521484,0
22280,Sun,880496.7764839869,7295556.928704837,0
22280,Earth,-143653196320.5966,-41114816433.07039,0
22290,Sun,879599.2686896737,7301871.065350155,0
22290,Earth,-143354277532.4371,-42145686497.963066,0
22300,Sun,878679.5646434537,7308178.675279922,0
22300,Earth,-143047966188.17532,-43174382812.48182,0
22310,Sun,877737.7118546419,7314479.599240683,0
22310,Earth,-142734278110.99078,-44200852336.58648,0
22320,Sun,876773.7589763316,7320773.678325549,0
22320,Earth,-142413229505.00287,-45225042145.662025,0
22330,Sun,875787.7558028545,7327060.75398243,0
22330,Earth,-142084836954.42593,-46246899433.260216,0
22340,Sun,874779.7532671836,7333340.668022244,0
22340,Earth,-141749117422.70294,-47266371513.834816,0
22350,Sun,873749.8034382734,7339613.262627115,0
22350,Earth,-141406088251.6208,-48283405825.47057,0
22360,Sun,872697.9595183439,7345878.380358542,0
22360,Earth,-141055767160.40518,-49297949932.605515,0
22370,Sun,871624.2758401047,7352135.8641655585,0
22370,Earth,-140698172244.79602,-50309951528.7467,0
22380,Sun,870528.8078639181,7358385.557392859,0
22380,Earth,-140333321976.10297,-51319358439.17903,0
22390,Sun,869411.6121749073,7364627.303788919,0
22390,Earth,-139961235200.24182,-52326118623.6672,0
22400,Sun,868272.7464800023,7370860.94751408,0
22400,Earth,-139581931136.75116,-53330180179.15042,0
22410,Sun,867112.2696049298,7377086.333148623,0
22410,Earth,-139195429377.7895,-54331491342.430016,0
22420,Sun,865930.2414911443,7383303.3057008125,0
22420,Earth,-138801749887.1131,-55330000492.849464,0
22430,Sun,864726.7231927001,7389511.710614923,0
22430,Earth,-138400912999.03452,-56325656154.9671,0
22440,Sun,863501.7768730668,7395711.3937792415,0
22440,Earth,-137992939417.36157,-57318407001.22099,0
22450,Sun,862255.4658018856,7401902.201534041,0
22450,Earth,-137577850214.3175,-58308201854.58607,0
22460,Sun,860987.8543516699,7408083.98067954,0
22460,Earth,-137155666829.44156,-59294989691.223206,0
22470,Sun,859699.0079944459,7414256.578483828,0
22470,Earth,-136726411068.47066,-60278719643.1204,0
22480,Sun,858388.9932983391,7420419.842690774,0
22480,Earth,-136290105102.20203,-61259341000.72548,0
22490,Sun,857057.8779241008,7426573.621527906,0
22490,Earth,-135846771465.33672,-62236803215.57064,0
22500,Sun,855705.7306215802,7432717.76371426,0
22500,Earth,-135396433055.30426,-63211055902.888336,0
22510,Sun,854332.6212261373,7438852.118468219,0
22510,Earth,-134939113131.06856,-64182048844.218575,0
22520,Sun,852938.6206550024,7444976.535515303,0
22520,Earth,-134474835311.91463,-65149731990.00739,0
22530,Sun,851523.8009035765,7451090.8650959525,0
22530,Earth,-134003623576.21704,-66114055462.19654,0
22540,Sun,850088.2350416777,7457194.9579732735,0
22540,Earth,-133525502260.1894,-67074969556.80391,0
22550,Sun,848631.99720973,7463288.6654407615,0
22550,Earth,-133040496056.61542,-68032424746.494865,0
22560,Sun,847155.1626148982,7469371.839329986,0
22560,Earth,-132548630013.56105,-68986371683.14433,0
22570,Sun,845657.8075271661,7475444.332018265,0
22570,Earth,-132049929533.06883,-69936761200.38925,0
22580,Sun,844140.0092753596,7481505.996436289,0
22580,Earth,-131544420369.83318,-70883544316.17154,0
22590,Sun,842601.8462431156,7487556.68607574,0
22590,Earth,-131032128629.85774,-71826672235.27135,0
22600,Sun,841043.3978647955,7493596.254996852,0
22600,Earth,-130513080769.09438,-72766096351.83037,0
22610,Sun,839464.7446213436,7499624.557835971,0
22610,Earth,-129987303592.0639,-73701768251.86519,0
22620,Sun,837865.9680360922,7505641.449813066,0
22620,Earth,-129454824250.45892,-74633639715.77054,0
22630,Sun,836247.1506705121,7511646.786739214,0
22630,Earth,-128915670241.7284,-75561662720.81224,0
22640,Sun,834608.3761199091,7517640.425024056,0
22640,Earth,-128369869407.64444,-76485789443.60985,0
22650,Sun,832949.7290090668,7523622.221683212,0
22650,Earth,-127817449932.85118,-77405972262.60864,0
22660,Sun,831271.2949878364,7529592.034345681,0
22660,Earth,-127258440343.3958,-78322163760.54105,0
22670,Sun,829573.1607266725,7535549.721261197,0
22670,Earth,-126692869505.24193,-79234316726.87733,0
22680,Sun,827855.4139121175,7541495.141307549,0
22680,Earth,-126120766622.76535,-80142384160.26526,0
22690,Sun,826118.1432422306,7547428.153997876,0
22690,Earth,-125542161237.23209,-81046319270.95886,0
22700,Sun,824361.438421968,7553348.61948793,0
22700,Earth,-124957083225.2592,-81946075483.23596,0
22710,Sun,822585.3901585075,7559256.398583296,0
22710,Earth,-124365562797.25798,-82841606437.80435,0
22720,Sun,820790.0901565227,7565151.35274658,0
22720,Earth,-123767630495.8601,-83732865994.19681,0
22730,Sun,818975.6311134056,7571033.344104574,0
22730,Earth,-123163317194.32626,-84619808233.15425,0
22740,Sun,817142.1067144376,7576902.2354553705,0
22740,Earth,-122552654094.9379,-85502387458.99745,0
22750,Sun,815289.611627909,7582757.890275449,0
22750,Earth,-121935672727.37167,-86380558201.98686,0
22760,Sun,813418.2415001878,7588600.172726719,0
22760,Earth,-121312404947.0573,-87254275220.67065,0
22770,Sun,811528.0929507379,7594428.947663552,0
22770,Earth,-120682882933.5182,-88123493504.22058,0
22780,Sun,809619.2635670872,7600244.080639739,0
22780,Earth,-120047139188.69543,-88988168274.75575,0
22790,Sun,807691.8518997441,7606045.437915442,0
22790,Earth,-119405206535.25514,-89848254989.65414,0
22800,Sun,805745.9574570664,7611832.886464092,0
22800,Earth,-118757118114.87909,-90703709343.85182,0
22810,Sun,803781.6807000792,7617606.293979262,0
22810,Earth,-118102907386.53896,-91554487272.12933,0
22820,Sun,801799.1230372438,7623365.528881485,0
22820,Earth,-117442608124.75406,-92400544951.38582,0
22830,Sun,799798.3868191778,7629110.460325047,0
22830,Earth,-116776254417.83286,-93241838802.90027,0
22840,Sun,797779.5753333255,7634840.958204739,0
22840,Earth,-116103880666.0981,-94078325494.57971,0
22850,Sun,795742.7927985819,7640556.893162573,0
22850,Earth,-115425521580.09596,-94909961943.1948,0
22860,Sun,793688.1443598666,7646258.136594442,0
22860,Earth,-114741212178.78912,-95736705316.60187,0
22870,Sun,791615.7360826507,7651944.560656765,0
22870,Earth,-114050987787.73381,-96558513035.95218,0
22880,Sun,789525.6749474362,7657616.038273075,0
22880,Earth,-113354884037.24118,-97375342777.88753,0
22890,Sun,787418.0688441873,7663272.443140566,0
22890,Earth,-112652936860.52283,-98187152476.72256,0
22900,Sun,785293.0265667166,7668913.64973662,0
22900,Earth,-111945182491.82065,-98993900326.61351,0
22910,Sun,783150.657807022,7674539.533325257,0
22910,Earth,-111231657464.52116,-99795544783.71327,0
22920,Sun,780991.07314958,7680149.969963581,0
22920,Earth,-110512398609.25458,-100592044568.31264,0
22930,Sun,778814.3840655911,7685744.836508159,0
22930,Earth,-109787443051.97827,-101383358666.96768,0
22940,Sun,776620.7029071795,7691324.010621371,0
22940,Earth,-109056828212.04512,-102169446334.61328,0
22950,Sun,774410.1429015483,7696887.370777709,0
22950,Earth,-108320591800.25679,-102950267096.66223,0
22960,Sun,772182.8181450899,7702434.79627004,0
22960,Earth,-107578771816.90181,-103725780751.0904,0
22970,Sun,769938.8435974492,7707966.16721582,0
22970,Earth,-106831406549.779,-104495947370.50735,0
22980,Sun,767678.3350755452,7713481.364563276,0
22980,Earth,-106078534572.20583,-105260727304.21289,0
22990,Sun,765401.4092475472,7718980.270097527,0
22990,Earth,-105320194741.01218,-106020081180.23853,0
23000,Sun,763108.1836268059,7724462.766446675,0
23000,Earth,-104556426194.51944,-106773969907.37483,0
23010,Sun,760798.7765657437,7729928.737087852,0
23010,Earth,-103787268350.50531,-107522354677.18364,0
23020,Sun,758473.3072497001,7735378.066353204,0
23020,Earth,-103012760904.15388,-108265196965.9957,0
23030,Sun,756131.8956907336,7740810.639435858,0
23030,Earth,-102232943825.99178,-109002458536.89311,0
23040,Sun,753774.6627213829,7746226.3423958225,0
23040,Earth,-101447857359.80988,-109734101441.67699,0
23050,Sun,751401.7299883846,7751625.062165849,0
23050,Earth,-100657542020.57121,-110460088022.8197,0
23060,Sun,749013.2199463496,7757006.686557253,0
23060,Earth,-99862038592.3047,-111180380915.40193,0
23070,Sun,746609.2558513978,7762371.104265675,0
23070,Earth,-99061388125.98528,-111894943049.03459,0
23080,Sun,744189.9617547508,7767718.204876816,0
23080,Earth,-98255631937.40005,-112603737649.76488,0
23090,Sun,741755.4624962861,7773047.878872106,0
23090,Earth,-97444811605.00111,-113306728241.96715,0
23100,Sun,739305.8836980481,7778360.017634335,0
23100,Earth,-96628968967.74478,-114003878650.21793,0
23110,Sun,736841.351757721,7783654.513453238,0
23110,Earth,-95808146122.91724,-114695153001.15526,0
23120,Sun,734361.993842061,7788931.259531027,0
23120,Earth,-94982385423.94734,-115380515725.32222,0
23130,Sun,731867.9378802876,7794190.149987885,0
23130,Earth,-94151729478.20605,-116059931558.99437,0
23140,Sun,729359.3125574398,7799431.079867396,0
23140,Earth,-93316221144.79274,-116733365545.99149,0
23150,Sun,726836.2473076894,7804653.945141941,0
23150,Earth,-92475903532.30885,-117400783039.4727,0
23160,Sun,724298.8723076179,7809858.64271804,0
23160,Earth,-91630819996.61858,-118062149703.7159,0
23170,Sun,721747.3184694555,7815045.070441644,0
23170,Earth,-90781014138.59695,-118717431515.88045,0
23180,Sun,719181.7174342818,7820213.127103378,0
23180,Earth,-89926529801.86548,-119366594767.75383,0
23190,Sun,716602.2015651898,7825362.712443737,0
23190,Earth,-89067411070.51517,-120009606067.48157,0
23200,Sun,714008.9039404116,7830493.727158231,0
23200,Earth,-88203702266.81735,-120646432341.28064,0
23210,Sun,711401.9583464102,7835606.0729024755,0
23210,Earth,-87335447948.92235,-121277040835.13635,0
23220,Sun,708781.4992709316,7840699.652297245,0
23220,Earth,-86462692908.5461,-121901399116.48227,0
23230,Sun,706147.661896024,7845774.368933456,0
23230,Earth,-85585482168.64476,-122519475075.86354,0
23240,Sun,703500.5820910208,7850830.127377118,0
23240,Earth,-84703860981.07756,-123131236928.58311,0
23250,Sun,700840.396405487,7855866.8331742175,0
23250,Earth,-83817874824.25797,-123736653216.33105,0
23260,Sun,698167.2420621329,7860884.392855568,0
23260,Earth,-82927569400.79326,-124335692808.79674,0
23270,Sun,695481.2569496924,7865882.713941592,0
23270,Earth,-82032990635.11272,-124928324905.26402,0
23280,Sun,692782.5796157676,7870861.704947063,0
23280,Earth,-81134184671.08452,-125514519036.18889,0
23290,Sun,690071.3492596393,7875821.275385789,0
23290,Earth,-80231197869.62123,-126094245064.76012,0
23300,Sun,687347.7057250461,7880761.335775243,0
23300,Earth,-79324076806.27467,-126667473188.44229,0
23310,Sun,684611.7894929282,7885681.797641153,0
23310,Earth,-78412868268.81944,-127234173940.50145,0
23320,Sun,681863.7416741397,7890582.573522019,0
23320,Earth,-77497619254.82579,-127794318191.51314,0
23330,Sun,679103.7040021305,7895463.576973591,0
23330,Earth,-76578376969.22198,-128347877150.85292,0
23340,Sun,676331.8188255945,7900324.722573294,0
23340,Earth,-75655188821.8458,-128894822368.16893,0
23350,Sun,673548.2291010862,7905165.925924598,0
23350,Earth,-74728102424.98593,-129435125734.83711,0
23360,Sun,670753.0783856092,7909987.103661325,0
23360,Earth,-73797165590.91292,-129968759485.39809,0
23370,Sun,667946.5108291712,7914788.173451919,0
23370,Earth,-72862426329.39998,-130495696198.9765,0
23380,Sun,665128.6711673108,7919569.054003647,0
23380,Earth,-71923932845.23378,-131015908800.68211,0
23390,Sun,662299.7047135935,7924329.6650667535,0
23390,Earth,-70981733535.71547,-131529370562.99294,0
23400,Sun,659459.7573520798,7929069.927438563,0
23400,Earth,-70035876988.15173,-132036055107.12027,0
23410,Sun,656608.9755297627,7933789.762967518,0
23410,Earth,-69086411977.33647,-132535936404.35553,0
23420,Sun,653747.5062489774,7938489.094557167,0
23420,Earth,-68133387463.02272,-133028988777.39867,0
23430,Sun,650875.4970597839,7943167.846170107,0
23430,Earth,-67176852587.38548,-133515186901.66846,0
23440,Sun,647993.0960523204,7947825.942831855,0
23440,Earth,-66216856672.475105,-133994505806.59425,0
23450,Sun,645100.4518491301,7952463.310634672,0
23450,Earth,-65253449217.66173,-134466920876.88934,0
23460,Sun,642197.7135974611,7957079.876741329,0
23460,Earth,-64286679897.070755,-134932407853.80579,0
23470,Sun,639285.0309615403,7961675.569388828,0
23470,Earth,-63316598557.00943,-135390942836.3705,0
23480,Sun,636362.5541148201,7966250.317892048,0
23480,Earth,-62343255213.384796,-135842502282.60295,0
23490,Sun,633430.4337322004,7970804.05264734,0
23490,Earth,-61366700049.11312,-136287063010.714,0
23500,Sun,630488.8209822251,7975336.705136091,0
23500,Earth,-60386983411.520874,-136724602200.28601,0
23510,Sun,627537.8675192536,7979848.207928188,0
23510,Earth,-59404155809.737465,-137155097393.43407,0
23520,Sun,624577.7254756079,7984338.494685462,0
23520,Earth,-58418267912.07982,-137578526495.94836,0
23530,Sun,621608.5474536958,7988807.500165054,0
23530,Earth,-57429370543.42897,-137994867778.41766,0
23540,Sun,618630.4865181111,7993255.160222734,0
23540,Earth,-56437514682.59881,-138404099877.3338,0
23550,Sun,615643.6961877093,7997681.411816165,0
23550,Earth,-55442751459.69711,-138806201796.17697,0
23560,Sun,612648.3304276618,8002086.193008091,0
23560,Earth,-54445132153.478935,-139201152906.4822,0
23570,Sun,609644.5436414861,8006469.442969498,0
23570,Earth,-53444708188.69268,-139588932948.88638,0
23580,Sun,606632.4906630567,8010831.101982686,0
23580,Earth,-52441531133.41873,-139969522034.15622,0
23590,Sun,603612.3267485922,8015171.111444307,0
23590,Earth,-51435652696.401,-140342900644.19687,0
23600,Sun,600584.2075686222,8019489.413868329,0
23600,Earth,-50427124724.371475,-140709049633.04153,0
23610,Sun,597548.2891999333,8023785.9528889535,0
23610,Earth,-49415999199.3678,-141067950227.8214,0
23620,Sun,594504.7281174957,8028060.673263472,0
23620,Earth,-48402328236.04421,-141419584029.71622,0
23630,Sun,591453.6811863682,8032313.520875051,0
23630,Earth,-47386164078.9758,-141763933014.88565,0
23640,Sun,588395.3056535859,8036544.442735482,0
23640,Earth,-46367559099.956375,-142100979535.38077,0
23650,Sun,585329.7591400273,8040753.386987851,0
23650,Earth,-45346565795.28994,-142430706320.0365,0
23660,Sun,582257.1996322642,8044940.302909167,0
23660,Earth,-44323236783.07609,-142753096475.34412,0
23670,Sun,579177.7854743918,8049105.140912915,0
23670,Earth,-43297624800.489296,-143068133486.30417,0
23680,Sun,576091.675359843,8053247.852551562,0
23680,Earth,-42269782701.05232,-143375801217.25995,0
23690,Sun,572999.0283231842,8057368.390519,0
23690,Earth,-41239763451.90394,-143676083912.71118,0
23700,Sun,569900.003731895,8061466.708652931,0
23700,Earth,-40207620131.06096,-143968966198.1077,0
23710,Sun,566794.7612781302,8065542.761937188,0
23710,Earth,-39173405924.67486,-144254433080.624,0
23720,Sun,563683.4609704684,8069596.506504002,0
23720,Earth,-38137174124.283134,-144532469949.91318,0
23730,Sun,560566.2631256416,8073627.89963621,0
23730,Earth,-37098978124.05533,-144803062578.84174,0
23740,Sun,557443.328360253,8077636.899769393,0
23740,Earth,-36058871418.03422,-145066197124.20398,0
23750,Sun,554314.8175824778,8081623.466493972,0
23750,Earth,-35016907597.37198,-145321860127.4169,0
23760,Sun,551180.8919837512,8085587.560557224,0
23760,Earth,-33973140347.561653,-145570038515.19485,0
23770,Sun,548041.7130304418,8089529.143865257,0
23770,Earth,-32927623445.664055,-145810719600.20444,0
23780,Sun,544897.4424555117,8093448.1794849085,0
23780,Earth,-31880410757.530155,-146043891081.6993,0
23790,Sun,541748.2422501645,8097344.6316455975,0
23790,Earth,-30831556235.01926,-146269541046.13486,0
23800,Sun,538594.2746554797,8101218.4657411035,0
23800,Earth,-29781113913.212887,-146487657967.76303,0
23810,Sun,535435.7021540353,8105069.6483313,0
23810,Earth,-28729137907.62476,-146698230709.20694,0
23820,Sun,532272.6874615197,8108898.147143814,0
23820,Earth,-27675682411.406853,-146901248522.01532,0
23830,Sun,529105.3935183306,8112703.931075632,0
23830,Earth,-26620801692.551765,-147096701047.19705,0
23840,Sun,525933.9834811657,8116486.97019464,0
23840,Earth,-25564550091.091446,-147284578315.7351,0
23850,Sun,522758.6207146001,8120247.235741117,0
23850,Earth,-24506982016.29254,-147464870749.08096,0
23860,Sun,519579.46878265624,8123984.700129146,0
23860,Earth,-23448151943.84843,-147637569159.62823,0
23870,Sun,516396.6914403636,8127699.336947981,0
23870,Earth,-22388114413.068123,-147802664751.16617,0
23880,Sun,513210.452625309,8131391.120963353,0
23880,Earth,-21326924024.062172,-147960149119.31342,0
23890,Sun,510020.9164491789,8135060.028118703,0
23890,Earth,-20264635434.92572,-148110014251.93066,0
23900,Sun,506828.2471892929,8138706.035536364,0
23900,Earth,-19201303358.91883,-148252252529.51392,0
23910,Sun,503632.60928013077,8142329.121518682,0
23910,Earth,-18136982561.64431,-148386856725.56674,0
23920,Sun,500434.1673048507,8145929.2655490665,0
23920,Earth,-17071727858.223064,-148513820006.95267,0
23930,Sun,497233.0859868025,8149506.448292999,0
23930,Earth,-16005594110.467215,-148633135934.2268,0
23940,Sun,494029.5301810323,8153060.651598957,0
23940,Earth,-14938636224.051113,-148744798461.94785,0
23950,Sun,490823.6648657833,8156591.858499294,0
23950,Earth,-13870909145.680355,-148848801938.96896,0
23960,Sun,487615.6551339903,8160100.053211052,0
23960,Earth,-12802467860.258976,-148945141108.70886,0
23970,Sun,484405.66618476843,8163585.221136712,0
23970,Earth,-11733367388.054993,-149033811109.40207,0
23980,Sun,481193.8633148989,8167047.348864889,0
23980,Earth,-10663662781.864372,-149114807474.32925,0
23990,Sun,477980.4119103091,8170486.424170957,0
23990,Earth,-9593409124.173656,-149188126132.0269,0
24000,Sun,474765.4774375498,8173902.436017619,0
24000,Earth,-8522661524.321327,-149253763406.47653,0
24010,Sun,471549.2254352688,8177295.374555418,0
24010,Earth,-7451475115.658074,-149311716017.27374,0
24020,Sun,468331.8215056816,8180665.2311231755,0
